textDisplay,authorDisplayName,likeCount,publishedAt,sentimen,kategori
Demi sena aku rela kena rick roll:(,ZUYA ASAKURA,0,2021-12-05T13:49:58Z
Me be like : gapapa kena rick rolled<br><br>Bang zet22 be like : lagi lagi kena rick rolled 🗿🗿🗿🗿,Lu ve,0,2021-12-05T10:52:11Z
sena artis,wan hadeef,0,2021-12-05T09:23:47Z
Thumnail yang sangat SUS,betrand aja,0,2021-12-05T08:35:11Z
Njir ricktroll,ayonima....,0,2021-12-05T07:18:51Z
🤬🤬🤬,psxxxz,0,2021-12-05T01:50:22Z
Thumnail meresahkan,Zyaa,0,2021-12-05T01:08:48Z
😂😂😂😂😂😂😂😂😂😂😂😂😂,Yami OP,0,2021-12-05T01:00:05Z
Nanda? Aku baru aku Rindou da,[Dry]Haitani rindou まあんたｐ,1,2021-12-04T14:27:53Z
Mantap Kak Sena,GhostRainbowCh,0,2021-12-04T13:40:00Z
Ohhh otak ku,Mirra xD,0,2021-12-04T10:46:54Z
Thumbailnya sangat sus sekali permisa ya seperti ada orang yang mencoba mengge- Sena yahhhh awkwkakwkwakakkwkwkwakakkwkwkwakakakwkwk,yolazi izayoi,1,2021-12-04T08:59:55Z
Yg penting ni komen gak jelas,yolazi izayoi,0,2021-12-04T09:00:15Z
Kak maaf ya dari salah satu di video kakak aku bilang nama kakak tanpa kakak soalnya itu adek ku 😭😭,yuryura_official,1,2021-12-04T08:32:58Z
Thumnail nya sus sekali,Raziq El Syafi,0,2021-12-04T07:56:13Z
Thumbnail nya sangat <b>SUS</b> 🗿,ᏕᏂᎥᏒᎧ6,0,2021-12-04T07:42:06Z
Tanpa kalian sadari kalian kena Senaroll <br>🗿,ᏕᏂᎥᏒᎧ6,0,2021-12-04T07:41:25Z
😁😘😍👍👍👍👍👍👍👍🤲,Nasrul hakim,0,2021-12-04T06:19:10Z
Tumb nail nya membuat ada yang berdiri tapi bukan tiang🗿🗿,KCK competition,1,2021-12-04T05:20:28Z
Lucu banget suara nya kak sena,Anak manggang Gusy,1,2021-12-04T05:13:14Z
Jadi ingin joget 😍🤏<br>Walaupun tumbail ny sangat sus+kena rick roll ☺🤌,ApaLo?,0,2021-12-04T04:21:50Z
ganti channel aja menjadi nekoyama sena[rick roll],Elisabeth Pasaribu,1,2021-12-04T03:53:11Z
lewd=cabul,Pak Foz,0,2021-12-04T03:29:50Z
Bruh rickrolled,Santri_MQ,0,2021-12-04T03:18:11Z
Sena nase anse,BOCILL 乂 𝙊𝙔𝙀𝙉𝙎𝙊𝙁𝙏,0,2021-12-04T02:29:30Z
Ka itu nanyi suara kaka yang asli atau pake apikasi,vision abizard,0,2021-12-04T00:51:38Z
Aku:memandang mu<br>Aku:hmmmmmmmm<br>Aku:NAJISSS,morning GEMING,0,2021-12-04T00:37:04Z
Gemoy,zikri afendy,0,2021-12-03T17:15:06Z
Ohh,Masss Adit,0,2021-12-03T16:39:09Z
😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍,shahrul,0,2021-12-03T14:03:04Z
Di rick rock dong. 🗿,PGXD,0,2021-12-03T14:01:04Z
Halo,arhan saifudin,0,2021-12-03T11:57:30Z
sena roll,kansyad punya channel,0,2021-12-03T11:47:50Z
People kalo di rickroll:  <b>angry</b><br>Gw ketika di rickroll: Joget Mang 🗿,CJS16 OFC,0,2021-12-03T11:40:50Z
Sus super suuuuuuuuuuuuuuus,Arthur Seman,0,2021-12-03T11:15:45Z
ngohey,KasEdit,0,2021-12-03T10:53:47Z
Copy rigth,bendagamek 1102,0,2021-12-03T10:05:44Z
Thumnail:selepas sena dan beaconcream malam pertama😏,Muhammad Aryan Hakimi,0,2021-12-03T08:52:38Z
hai kak sena imut karakter nya kak sena dan suara nya pun imut,Rifqi FF Chennel,0,2021-12-03T08:30:32Z
mau gk kerumahku gk :v,Captain • AD,0,2021-12-03T08:04:32Z
🤘🗿🤘<br>💪🗿🤘<br>🤘🗿🤙<br>✌️🗿🤟<br>🤟🗿🤟,arya putra,0,2021-12-03T07:49:03Z
Bayangan hitam nya kek punya ku besar:v,Vera NK,1,2021-12-03T07:31:41Z
rickroll versi mana iniiii,ArqanPutra Dewangga,0,2021-12-03T05:33:32Z
Muehehehe,Mimih Rezzam,0,2021-12-03T04:46:48Z
Thumnailnya sus,penguin Firman,0,2021-12-03T03:24:44Z
Rickroll 🗿,Muhammad Rizky,0,2021-12-03T02:10:54Z
Baru aja masuk eh kena rick roll kak sena 🗿,Zidan 😁👆,0,2021-12-03T02:09:14Z
sena : belum tau apa copy right,Random Person,0,2021-12-03T01:08:52Z
sena tolong taro link saweria,RB,0,2021-12-03T00:10:50Z
rickroll dong,RB,0,2021-12-03T00:10:35Z
Habis nagis liat hape nonton ini senyum  (senyum menagis) :V,idk?,0,2021-12-02T23:02:36Z
Lirik dong,gold dragon,0,2021-12-02T22:09:30Z
Kalau Rick roll nya kayak Gini Gak ada yang kesel wkkwkwkw,Killer sans,0,2021-12-02T21:39:09Z
Suaranya bagus banget dah sumpah,wandes xzz,1,2021-12-02T16:21:09Z
Roblox,Buat Akun,0,2021-12-02T16:09:50Z
Sena rickroll,Athar putra Verdianto,0,2021-12-02T14:55:52Z
Yah tumnail sena dan si baju biru melakukan,halalbrother,0,2021-12-02T14:52:25Z
aku. baru tau kalau.  sena. biasa nyanyi👍👍👍,Panca Prasetya,0,2021-12-02T14:00:12Z
asek🤣🤣🤣,Panca Prasetya,0,2021-12-02T13:58:36Z
Keren,ʟᴇɴᴢᴜツ,1,2021-12-02T13:30:09Z
Ter Rick roll Ama waifu3D 🗿,wiliam,0,2021-12-02T13:27:03Z
😭😭😭😭😭💯💯💯💯💯💯💯😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😄😄😄😄,Refino h,0,2021-12-02T13:21:46Z
-_-,Assaufi Sufian,0,2021-12-02T13:05:02Z
Ummmmm nice Rick roll,DreaMondDreemurr,1,2021-12-02T11:41:55Z
Harus gua karungin dia,MARMUT ONCOM 😎,0,2021-12-02T11:35:35Z
Gg full song,MrNobody1987,0,2021-12-02T11:20:25Z
!SUS!,Bram lumutan,0,2021-12-02T08:53:26Z
Semua penonton kena rickroll oleh sena 🤣🤣🤣,Amierul Naim,0,2021-12-02T08:22:31Z
Ada apa dengan sena di Thumbnail Itu sangat sangat &quot;SUS&quot;,Riciiaja87,0,2021-12-02T07:50:52Z
Qqqqqqq,Dimun_deragon pupet 🍉🍉,0,2021-12-02T07:35:02Z
Hahaha 😂😂😂😂😂,its___meme,0,2021-12-02T07:17:10Z
Hionk8rf 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,Juwair Ponorogo,0,2021-12-02T05:55:43Z
Ga imnh hanahaanhaa<br>🐶🐶🤣🤣😓😓💩 Ji,Lubuk tikko,0,2021-12-02T05:25:27Z
😓😓😓😓🤣🤣<br>gaapun,Lubuk tikko,0,2021-12-02T05:16:38Z
You Sooo Cuteeeee,KingPlayer,0,2021-12-02T04:34:39Z
🥷🥷👍,Sarina Sarina,0,2021-12-02T02:25:50Z
😂😂😂😂😂😂 hahahahaha HAHAHAHAHAHAHA!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,Imani Daddy,0,2021-12-02T02:04:14Z
Thumbnail sus  dan rickroll,Faezha azkhal Alfariell,0,2021-12-02T01:54:01Z
lagu nya itu loh🗿,Ridwan_official,0,2021-12-02T01:44:20Z
Bukan sebuah masalah karena saya suka lagunya,mrm24,0,2021-12-02T01:39:33Z
Never gonna give you up Never gonna let your down,Bunda Nafarayadh,0,2021-12-02T01:31:00Z
"Dah lah 🗿 , 😑🌀😑🌀",neaxv,0,2021-12-02T01:08:32Z
🥰🥰😘😘,Rahmadihjr,1,2021-12-02T01:06:14Z
Ghcxt,Bintang miniatur,0,2021-12-01T23:35:20Z
Kena Rick Roll Gara2 Thumnail,☢︎kloromit,0,2021-12-01T23:13:29Z
Rickrolled,yenniku joelianoes,0,2021-12-01T22:58:55Z
😂😂😂,1v1,0,2021-12-01T17:36:15Z
Wau ntar lagi keknya dalam 2 ato 3 minutes fbi datang nangkap loli ini 😂,倫HeadHunteR,0,2021-12-01T16:10:56Z
Ehhh!!!!!!! Yg bikin thumnail sangat SUS,SQUAD GAMER,0,2021-12-01T15:50:39Z
"We&#39;re no strangers to love You know the rules and so do I A full commitment&#39;s what I&#39;m thinking of You wouldn&#39;t get this from any other guy  I just wanna tell you how I&#39;m feeling Gotta make you understand  Never gonna give you up Never gonna let you down Never gonna run around and desert you Never gonna make you cry Never gonna say goodbye Never gonna tell a lie and hurt you  We&#39;ve known each other for so long Your heart&#39;s been aching but you&#39;re too shy to say it Inside we both know what&#39;s been going on We know the game and we&#39;re gonna play it And if you ask me how I&#39;m feeling Don&#39;t tell me you&#39;re too blind to see  Never gonna give you up Never gonna let you down Never gonna run around and desert you Never gonna make you cry Never gonna say goodbye Never gonna tell a lie and hurt you  Never gonna give you up Never gonna let you down Never gonna run around and desert you Never gonna make you cry Never gonna say goodbye Never gonna tell a lie and hurt you  Never gonna give, never gonna give (Give you up)  We&#39;ve known each other for so long Your heart&#39;s been aching but you&#39;re too shy to say it Inside we both know what&#39;s been going on We know the game and we&#39;re gonna play it  I just wanna tell you how I&#39;m feeling Gotta make you understand  Never gonna give you up Never gonna let you down Never gonna run around and desert you Never gonna make you cry Never gonna say goodbye Never gonna tell a lie and hurt you  Never gonna give you up Never gonna let you down Never gonna run around and desert you Never gonna make you cry Never gonna say goodbye Never gonna tell a lie and hurt you  Never gonna give you up Never gonna let you down Never gonna run around and desert you Never gonna make you cry Never gonna say goodbye",Yang baca tolol,4,2021-12-01T15:02:04Z
Gak kena copy right apa,Wisnu Aja,0,2021-12-01T14:05:58Z
Thumbnail nya sangat keren Sena wkwkww,XybeGTPS,1,2021-12-01T13:35:09Z
Rekrol,Teguh SUS,0,2021-12-01T13:27:23Z
Daffa,Finna Astari,0,2021-12-01T12:26:27Z
9,Finna Astari,0,2021-12-01T12:25:38Z
😂,M Rasya,0,2021-12-01T10:01:17Z
nevver you gut no,bocil kematian,0,2021-12-01T09:46:22Z
Thumbnail yg berbahaya,Rio si pencolong NFT,0,2021-12-01T09:01:57Z
MATA GUA MAU MELEDAK,GanziPlayz,0,2021-12-01T08:57:40Z
Thumbnail nya meresahkan😔,Aprilia Dwi Putri,1,2021-12-01T08:19:04Z
RICK ROLL,Alkaz Hadi,0,2021-12-01T08:02:03Z
Helo,akunlaku Wawaw,0,2021-12-01T07:52:42Z
KENA RICK ROLL DONG<br>SENAAAAAAA THUNBNAILNYA BAGUS YA☺️,Shinnz,0,2021-12-01T06:59:20Z
🥰🥰❣️❣️❤️💌🥰😍😍😍🤩🤩🌟🌟🌟🌟🌟❤️❤️,Putra Nasrul,0,2021-12-01T06:57:31Z
Sial Rick roll,qaytodz,0,2021-12-01T06:33:13Z
Wow wow napa yang lagu ini ya ampun lucu sekali 🤣🤣🤣,Jonathan Edward Batara,0,2021-12-01T04:57:03Z
🤣🤣❓,Ismail Ismail,0,2021-12-01T04:33:54Z
<b>*******</b>,Ismail Ismail,0,2021-12-01T04:33:40Z
Foto grup musik video gpwcxzmc,djayusman aaron,1,2021-12-01T04:18:10Z
Wow,Rizqi Putra ramadan,0,2021-12-01T04:17:58Z
Rick roll bangs**,ALUCARD,0,2021-12-01T04:08:44Z
Ini rick roll terkawai :&#39; harusnya sena jadi penyanyinya,miyukaaa.,1,2021-12-01T04:01:37Z
Rick Rolled🗿,Bariguez Jua-ni,0,2021-12-01T03:55:57Z
Atha,Chabib Able,0,2021-12-01T03:44:04Z
Heyyow,sdn maron wetan 1,0,2021-12-01T03:28:46Z
Halo sena,vanyo list,0,2021-12-01T03:25:11Z
"Lah kena rickroll🗿,but I do not expect ahhhhhh~ nooooooooooo this is crazy",F,0,2021-12-01T03:11:51Z
Siapa yang nonton karena thumnailnya,Dafa Byan and Family,0,2021-12-01T02:57:43Z
Keren🗿,hitler,0,2021-12-01T02:17:59Z
Nah klo kena rickroll sama vtuber gpp :V,Ruffy123,0,2021-12-01T01:55:21Z
Kak mau gabung jadi team kakak tapi kalo gabung itu bayar ya?,yuryura_official,1,2021-12-01T01:15:15Z
Njir sus🥵🥵🥵,Brendon Bibik,0,2021-12-01T01:14:07Z
Suara kak Sena bagus bet pas jadi loli 🤭🤭,yuryura_official,2,2021-12-01T01:14:06Z
😂😂😂😂😂,Boboi raja parkour,1,2021-12-01T01:01:20Z
BGBGBGBGBGBGBGBG,Boboi raja parkour,1,2021-12-01T01:01:55Z
BGBGBGBGBGBGBGBG,Boboi raja parkour,1,2021-12-01T01:01:55Z
Thumbnail nya kebawah dikit dan baju nya buka bang,Ace,0,2021-12-01T00:46:29Z
Fcccccccccccguoooooooooooooooooooooo,langit Putra sebani,0,2021-12-01T00:37:04Z
Fhhhhhhhhhhhhhhhhhhhhhhhj,langit Putra sebani,0,2021-12-01T00:36:36Z
Kenapa tuh nangis,langit Putra sebani,0,2021-12-01T00:35:31Z
😇,langit Putra sebani,0,2021-12-01T00:34:53Z
Loka youtuber baru ya,langit Putra sebani,0,2021-12-01T00:34:29Z
Kok,rendra geming ML M3,0,2021-12-01T00:30:32Z
Kukira cuma fans nya sena ternyata beneran sena loh :^,Santuy Gimang _*Verivied*,1,2021-12-01T00:08:59Z
<b>*******</b>,ahmad_fikri,1,2021-12-01T00:06:59Z
SUS,ahmad_fikri,1,2021-12-01T00:06:51Z
Apakah ku melihat sesuatu yang akan membuat aku gila lagu ini mengingatkan kau bapaku sangat sudah MP3 infeksi penyakit gila,okok kk,0,2021-12-01T00:01:37Z
Kenaoa Thumnailnya Sangat sangat sangat SUS,Kenny McCormick,0,2021-11-30T23:34:39Z
😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😘😘😘😘😘😘😘😘😘😘,Ika Sulistya,0,2021-11-30T23:17:34Z
ArarA kak,Ika Sulistya,0,2021-11-30T23:16:48Z
Thumnailnya keren,ryan official,0,2021-11-30T22:49:36Z
Bagus lagunya ka,Subhan jamal,0,2021-11-30T22:38:23Z
Itu yg di thumbnail adiknya mau numpuk pakai guling guys<br>Positif thinking,ruslan bocil,0,2021-11-30T22:30:00Z
😻😻😻,nufail x fadli,1,2021-11-30T22:13:31Z
Baru buka dah rick roll,widya_aja,0,2021-11-30T22:08:43Z
Halo,Bisma Tristan Ardani,0,2021-11-30T22:07:53Z
Awokawokawok,sunriseD24,0,2021-11-30T21:48:15Z
SUS,NAFI SOCIETY,1,2021-11-30T13:48:59Z
Never gonna give you up never gonna let you down,LEO,1,2021-11-30T13:29:14Z
Hiiihhhh buka website mana luuu hehhhh anak kecil family friendly lah,galaxy,1,2021-11-30T13:09:36Z
No way,π,0,2021-11-30T11:33:29Z
Sumpah imut banget suara nya,Ender Craft Official,0,2021-11-30T11:14:56Z
"<a href=""about:invalid#zCSafez""></a>",NONEL,0,2021-11-30T10:58:38Z
plotwist: positif thinking aja mungkin yang di thumbnail mungkin ikan raksasa bukan ya begitulah •&lt;•,Grease the wolf,1,2021-11-30T10:40:06Z
Makasih rick roll ny sen🗿,Rizal,0,2021-11-30T10:05:15Z
Thumnail yg sangat Sus,vnsptra.,0,2021-11-30T09:23:36Z
Buka buka kena Rick roll,Kazumi,1,2021-11-30T09:23:30Z
Thumbnail anda sangat tidak terlihat aneh,two eyes gaming,0,2021-11-30T09:19:58Z
😆😆😆😆😆😆,Asyraf,0,2021-11-30T09:18:57Z
kalian ke sini pasti karena liat thumnailnya kan😏😏,IMOLL. SAMA,0,2021-11-30T09:15:07Z
F**k sus kali Thumnail nya,sanemi,0,2021-11-30T09:04:17Z
gw:&quot;there must be some clue here to find the leak&quot;,herrscher of games,0,2021-11-30T08:30:17Z
Rikrol fersi sena,DG HUNTER,0,2021-11-30T08:17:43Z
Ter Rick rolled oleh sena😱😱😱😱😱😱,Windi Shogun,0,2021-11-30T08:01:22Z
THUMBNAIL DIA SUS SEKALI 🗿,Farel Setiawan,0,2021-11-30T07:42:50Z
Susssssss,mega craft,0,2021-11-30T06:25:31Z
Awokawokawok,Yoga Prasetya Wijaya,1,2021-11-30T06:22:07Z
can someone spill the thumbnail,Keitoo,0,2021-11-30T06:17:25Z
Hmmm kucing apa ini kucing gua lebih suara nya lebih lucu dari pada kucing terkutuk seharusnya gua ajak onii_chan buat pergi ke pantai yah yang penting semangat terus ya kak sen 😘😘😘,Rizqi Azhar Abdillah,0,2021-11-30T04:19:38Z
Akhirnya saya ter RICK ROLL ke 2000000000000000000 :/,Pratama Iky,1,2021-11-30T03:36:40Z
Awal membangongka,cervo7455,0,2021-11-30T03:24:51Z
😍😍😍😍😍😍😍😍😍😍😍,Agus,0,2021-11-30T03:03:43Z
00000000000000000.1😊😊😊😊😊😊😊😊😊😊😊😊,Agus,0,2021-11-30T03:03:09Z
"00000000000000⁰00000000000000000000000000000000000000000⁰00000000000000000000000000000000000000000000000000000⁰0000,1",cat,0,2021-11-30T02:43:38Z
Yaampun gak bagus loh,Humala Minecraft,0,2021-11-30T02:26:13Z
I love you Kak sena😎❤💛💚💙💜😎,Jonathan Koesdianto,0,2021-11-30T02:14:17Z
Got you<br>SenaRolled🗿,SIII:V,1,2021-11-30T02:09:21Z
kenapa Thumnailnya sangat SUS??!!,VortexGD,743,2021-11-30T01:52:30Z
melonmel di cium laki2,Lil,1,2021-12-01T01:10:59Z
melonmel di cium laki2,Lil,1,2021-12-01T01:10:59Z
melonmel di cium laki2,Lil,1,2021-12-01T01:10:59Z
melonmel di cium laki2,Lil,1,2021-12-01T01:10:59Z
melonmel di cium laki2,Lil,1,2021-12-01T01:10:59Z
🗿👍 karna tidak mungkin Yg punya cenel post kek gituan,Astrid,0,2021-11-30T00:59:16Z
:v,Astrid,0,2021-11-30T00:59:37Z
:v,Astrid,0,2021-11-30T00:59:37Z
ih sesat,Noval muharrom Noval,0,2021-11-30T00:25:06Z
Awal nya ku pikir chenel nya zaama karna ku pikir clip,Datuk Muhammad,0,2021-11-30T00:20:44Z
H-help ke goda ama thumnail😀,2. Almira Anindya,0,2021-11-29T23:34:36Z
Gara gara kesini gara gar thumbnailnya,Exzo Edtz,0,2021-11-29T23:34:15Z
Ter rickroll,NotIzumi,0,2021-11-29T23:17:14Z
😂😂😂,Neyfal ReylandoNEYFALZ,0,2021-11-29T23:14:18Z
:] bagus sena,Ema Suriani,0,2021-11-29T22:42:43Z
Thumbnail nya membuat salfok aja :v eh pas di buka ternyata hoax 🗿🗿🗿,ManusiaLokal,0,2021-11-29T22:27:30Z
Rick sena,??????XZY,2,2021-11-29T21:10:32Z
damn it sena roll🥲,Dikixdv2,0,2021-11-29T15:39:46Z
"Horee,kena Rick roll,tidak dapat corny,dapat yang gua suka juga Yeay",MAD4RA UCH1H4,0,2021-11-29T14:14:03Z
Kak salam dari binjai,Muhammad Ilyasha,0,2021-11-29T14:01:25Z
cute Sena,Dedi Anggoro,0,2021-11-29T13:46:42Z
suaranya bgs,Radella Davianna Felberta,0,2021-11-29T13:22:38Z
pertama kali kena rickroll tapi gak kesel,JM.,0,2021-11-29T13:17:36Z
Nggak bisalah bahasa Inggris,MiRZA😈,0,2021-11-29T12:13:08Z
Thumnail yang bagong,Hanzy,0,2021-11-29T12:03:51Z
Good sena <br><br>Biar gak ada orang mes-,pelawak,0,2021-11-29T11:25:39Z
Enak Lagunya kak,Joanna Oxley,0,2021-11-29T10:31:12Z
Rickroll,Bakso Pak Ting Pake Micin,0,2021-11-29T09:38:58Z
~keren~,Evan Saputra,0,2021-11-29T09:25:02Z
Parah baru subrek malah di rickroll parah lu kak kasi tau mama gw,Bioteczh MOBA,1,2021-11-29T09:20:25Z
💋💋💋💋💋💋💋💋💋💋💋💋💋♥️💋💋💋💋💋💋💋💋💋💋♥️💋♥️♥️💋♥️💋♥️💋♥️♥️♥️💋💯,Haziq Muhaimin,0,2021-11-29T09:12:01Z
💋💋💋💋💋💋💋💋💋💋💋💋♥️♥️♥️♥️💯👩‍❤️‍💋‍👨👨‍❤️‍👨🌷,Haziq Muhaimin,0,2021-11-29T09:11:40Z
Ok😍😍😍😍😍🥰🥰🥰🥰😘😘😘😚💋♥️,Haziq Muhaimin,0,2021-11-29T09:10:05Z
Astaga 🗿,WIBU JALUR Bajakan,0,2021-11-29T08:03:40Z
Imut banget,Rash Miow,0,2021-11-29T07:46:32Z
Gua paling takut leak,Spaider Man,0,2021-11-29T07:46:17Z
Aku ngedengerin nya sampe ngantuk suaranya bagus😴😴,私|H41karu,0,2021-11-29T06:57:22Z
Sangat merdu,ahmad faisal,0,2021-11-29T06:17:13Z
Nyanyinya gak jelas 🤣🤣🤣🤣🤣🤣🤣🤣🤣😂😂😂😂😂😂😂😂😂,Ibam mahedi ibam,0,2021-11-29T06:06:59Z
Clickbait UntukOrang Yang &quot;isi sendiri&quot;,Alfidia Satrio,0,2021-11-29T04:56:52Z
Bct 🤬,Irfani Hermanto,0,2021-11-29T04:10:41Z
Nob 🤬,Irfani Hermanto,0,2021-11-29T04:10:28Z
Lol 🤬,Irfani Hermanto,0,2021-11-29T04:10:06Z
tadi abis nonton rickrol versi not block sekarang versi sena senpai,zaky,0,2021-11-29T03:46:26Z
mataku terkutuk,Tophat Ch.,0,2021-11-29T03:37:52Z
Parah nge bait,Dianzz,1,2021-11-29T02:41:27Z
BRUHH 🗿🗿🗿🗿,Casey,0,2021-11-29T02:29:55Z
Rick Roll 😬🙂,Za Awang,0,2021-11-29T02:26:28Z
"Sena nyanyi Rickroll,sangat merdu sekali yah,dan sangat membuat kesal sekali yah lagu nya.",epic!Sans,0,2021-11-29T02:24:41Z
😂😂😂😂😂,QU | ELVEX | FHW,0,2021-11-29T02:14:42Z
👍,raffa,0,2021-11-29T02:13:27Z
😂😂😂🤣🤣🤣🤣🤣 nekoyama sena mirip kucing 🤣🤣🤣,imfine:) smile ,0,2021-11-28T23:40:53Z
Wow Rick roll💢,idk,0,2021-11-28T22:13:43Z
Tarik mang asik mang mantep opp,Ok Gwan,0,2021-11-28T16:02:31Z
Mantep senaa,Ok Gwan,0,2021-11-28T16:00:55Z
GG thumbnail nya,Rudi Harto,0,2021-11-28T15:08:23Z
Wkwkwkw,sando geming 77,0,2021-11-28T14:14:00Z
demi alex gua gapapa 😭😭,maskarebeth satria musa hidayat,0,2021-11-28T13:26:44Z
Aku tiara teman violet itu,cat lion,0,2021-11-28T13:24:29Z
Kut banget pingeng di cubit,Muhamad Faisal,0,2021-11-28T13:16:58Z
Kopirek,yefta1313,0,2021-11-28T12:16:22Z
🤨📸,Kris nah bro,0,2021-11-28T10:45:52Z
Ini kah yang kucing ilang di vidio Bang Beacon cream kah 🗿,P  • 10 tahun yang lalu,0,2021-11-28T10:37:57Z
Rick roll wkwkwk,alip gg,0,2021-11-28T08:35:28Z
Halo,aris bima,0,2021-11-28T08:14:01Z
HALO KAK,ZeTooKun Gaming,0,2021-11-28T07:55:28Z
Sial otak ku,Oyaji Kental,0,2021-11-28T07:34:03Z
🤭🤭🤭🤭🤭🤭😂😂😂😂😂🤣🤣🤣🤣🤣🤣🤣🤣,Marcell,0,2021-11-28T06:57:35Z
Thumnail bikin traveling,gamer wibu,0,2021-11-28T04:09:50Z
Thumnail meresahkan,Rahmshter²²,0,2021-11-28T04:02:42Z
No Rick roll :(,Anbuu,0,2021-11-28T03:48:22Z
Wow Rick roll yang kedua puluh kali hari ini,Sahlan Amir,0,2021-11-28T03:35:49Z
kena sena roll,itu_dia_bukan,0,2021-11-28T02:21:47Z
thumbnail nya kayak🗿,zirr,0,2021-11-28T01:20:12Z
Parah aku di Rick roll aku,doctor boboboy,0,2021-11-28T00:54:48Z
Lagunya💯💯💯💯💯💯💯,Muhamad Yusuf Alpiyana,0,2021-11-28T00:36:17Z
Suatu saat ada lewd pasti,EB,0,2021-11-27T15:08:12Z
Never gonna give you never gonna let you down,Naufal1221,0,2021-11-27T11:47:28Z
Rick roll versi vrtuber sena :v,Dendi Hidayah,0,2021-11-27T09:10:55Z
Kena rick roll gw,Marvel Tan darrel,0,2021-11-27T07:09:14Z
Rickrollllll,dika gaming,0,2021-11-27T07:00:35Z
SANGAD KAWAI <i>🗿🗿🗿🗿🗿</i>,Murishinn.,0,2021-11-27T06:39:46Z
Kemarin super idol sekarang rick n roll lagi hamdeh,BUDI,0,2021-11-27T05:08:44Z
Suaranya kwkwkwkw,Bruhhhhh,0,2021-11-27T04:36:01Z
tumbnailnya menggoda sekali,yamato nohakage,0,2021-11-27T03:23:27Z
lagu ban*##* 😡<br>lagu meresahkan warga ini,K.E.R,0,2021-11-27T03:16:05Z
RICK ROLLL MEME,Cristoanugrah Putra,0,2021-11-27T01:24:22Z
Thumbnail nya membuat saya menekan video ini🗿,angga.3001,1,2021-11-26T23:15:11Z
sena 1000 IQ,Skuzio,0,2021-11-26T22:48:26Z
mantap lagu Rick Roll,Skuzio,0,2021-11-26T22:48:49Z
Gua kira apa rupa. Nya sena roll,36BRUH36,0,2021-11-26T22:30:33Z
keknya fbi bakal dateng dah,Dani 78,0,2021-11-26T17:28:36Z
"We&#39;re no strangers to love<br>You know the rules and so do I<br>A full commitment&#39;s what I&#39;m thinking of<br>You wouldn&#39;t get this from any other guy<br><br>I just wanna tell you how I&#39;m feeling<br>Gotta make you understand<br><br>Never gonna give you up<br>Never gonna let you down<br>Never gonna run around and desert you<br>Never gonna make you cry<br>Never gonna say goodbye<br>Never gonna tell a lie and hurt you<br><br>We&#39;ve known each other for so long<br>Your heart&#39;s been aching but you&#39;re too shy to say it<br>Inside we both know what&#39;s been going on<br>We know the game and we&#39;re gonna play it<br>And if you ask me how I&#39;m feeling<br>Don&#39;t tell me you&#39;re too blind to see<br><br>Never gonna give you up<br>Never gonna let you down<br>Never gonna run around and desert you<br>Never gonna make you cry<br>Never gonna say goodbye<br>Never gonna tell a lie and hurt you<br><br>Never gonna give you up<br>Never gonna let you down<br>Never gonna run around and desert you<br>Never gonna make you cry<br>Never gonna say goodbye<br>Never gonna tell a lie and hurt you<br><br>Never gonna give, never gonna give<br>(Give you up)<br><br>We&#39;ve known each other for so long<br>Your heart&#39;s been aching but you&#39;re too shy to say it<br>Inside we both know what&#39;s been going on<br>We know the game and we&#39;re gonna play it<br><br>I just wanna tell you how I&#39;m feeling<br>Gotta make you understand<br><br>Never gonna give you up<br>Never gonna let you down<br>Never gonna run around and desert you<br>Never gonna make you cry<br>Never gonna say goodbye<br>Never gonna tell a lie and hurt you<br><br>Never gonna give you up<br>Never gonna let you down<br>Never gonna run around and desert you<br>Never gonna make you cry<br>Never gonna say goodbye<br>Never gonna tell a lie and hurt you<br><br>Never gonna give you up<br>Never gonna let you down<br>Never gonna run around and desert you<br>Never gonna make you cry<br>Never gonna say goodbye",( ͡° ͜ʖ ͡°),74,2021-11-26T15:05:53Z
@joseph imannuel26 what,CJS16 OFC,0,2021-12-04T09:27:57Z
@joseph imannuel26 what,CJS16 OFC,0,2021-12-04T09:27:57Z
@joseph imannuel26 what,CJS16 OFC,0,2021-12-04T09:27:57Z
@joseph imannuel26 what,CJS16 OFC,0,2021-12-04T09:27:57Z
@joseph imannuel26 what,CJS16 OFC,0,2021-12-04T09:27:57Z
"Nice, I&#39;ve been hoping",Sendy,0,2021-11-26T13:45:37Z
aku ter rickroll lagi<br><br><br><br><br><br><br><br><br><br>yes<br><br><br><br><br><br><br><br><br><br><br><br>Baca Selengkapnya,KaizzuVNox indo,0,2021-11-26T13:03:08Z
Thumbnailnya sangat memancing 🗿,P,0,2021-11-26T12:23:27Z
Tebaik walaupun pelat🤣🤣,Shadow One,0,2021-11-26T11:45:42Z
"Sabar, sabar",silver sova,0,2021-11-26T10:42:49Z
